assists,birth_date,bonus,bps,can_select,can_transact,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,tackles,team,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,1990-10-08,0,54,True,True,None,None,0,0.0,6,59735,None,,0,0,0,0,0.0,437,18,0,0.0,None,,0,1,2.0,1.5,1,0.01,0.0,0.01,0.0,0.00,3.98,1.0,0.0,Karl,2.0,155,11,6,1.5,0,False,9.9,256,17,341,False,98.6,119,17,360,,None,40,612,41,p59735,0,0,None,0,,59735.jpg,2.2,230,20,48,0,244,False,12,3.0,Darlow,2.5,116,15,False,None,4,1.0,a,0,11,2,2023-07-29,0.0,405,7,9,82776,10482,123488,10763,0.5,2.2,Darlow,0
1,2000-07-27,0,68,True,True,100,100,2,0.29,32,226182,None,,0,0,0,0,38.0,180,46,53,7.79,None,,0,2,3.3,2.8,3,0.13,0.02,0.29,0.04,0.16,6.81,1.0,0.02,Jayden,3.3,92,34,10,1.47,0,False,17.1,166,56,342,False,95.2,127,58,612,,2025-09-20T23:30:06.793765Z,45,411,83,p226182,0,0,None,0,,226182.jpg,3.3,117,48,36,0,241,False,0,0.0,Bogle,0.2,351,125,False,None,7,1.03,a,21,11,2,2024-07-20,38.0,161,35,23,11985,3458,11164,1193,0.7,5.1,Bogle,2
0,1999-08-11,2,88,True,True,None,None,2,0.29,53,222694,None,,0,0,0,0,26.3,231,71,57,8.14,None,,0,2,2.7,2.2,1,0.06,0.01,0.70,0.1,0.64,7.87,1.12,0.09,Pascal,2.7,118,44,11,1.57,0,False,20.3,129,39,343,False,128.8,75,34,630,,None,45,409,81,p222694,0,0,3,0,,222694.jpg,3.4,110,45,18,0,152,False,0,0.0,Struijk,0.4,271,99,False,None,7,1.0,a,4,11,2,2018-04-12,47.0,137,26,24,27699,3847,27740,3312,0.6,5.3,Struijk,0
0,1999-02-05,0,0,True,True,100,100,0,0,0,434752,None,,0,0,-1,1,0.0,407,150,0,0,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jaka,0.0,379,136,0,0,0,False,0.0,429,153,344,False,0.0,428,154,0,,2025-07-21T10:00:04.901206Z,39,715,219,p434752,0,0,None,0,,434752.jpg,0.0,432,153,0,0,195,False,0,0,Bijol,0.1,433,161,False,None,0,0,a,0,11,2,2025-06-23,0.0,375,140,0,7362,624,14561,1500,0.0,0.0,Bijol,0
0,1999-03-22,0,0,True,True,100,100,0,0,0,437738,None,,0,0,-1,1,0.0,408,151,0,0,None,,0,2,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Sebastiaan,0.0,380,137,0,0,0,False,0.0,430,154,345,False,0.0,429,155,0,,2025-08-10T23:00:06.493026Z,39,716,220,p437738,0,0,None,0,,437738.jpg,0.0,433,154,0,0,21,False,0,0,Bornauw,0.1,507,187,False,None,0,0,a,0,11,2,2025-07-01,0.0,376,141,0,4057,208,5084,634,0.0,0.0,Bornauw,0
0,1993-09-16,0,-2,True,True,None,None,0,0.0,0,113564,None,,0,0,-1,1,0.0,400,145,0,0.0,None,,0,2,0.0,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.79,10.16,0.0,Sam,0.0,372,131,1,12.86,0,False,0.0,422,148,346,False,0.0,421,149,7,,None,39,706,212,p113564,0,0,None,0,,113564.jpg,1.0,340,116,0,0,241,False,0,0.0,Byram,0.3,327,117,False,None,0,0.0,a,0,11,2,2023-08-05,0.0,366,133,1,16980,800,17046,1892,0.0,0.3,Byram,0
0,1999-04-29,6,66,True,True,100,100,2,0.3,34,243526,None,,0,0,0,0,80.2,77,17,49,7.27,None,,0,2,2.0,1.5,1,0.37,0.05,0.54,0.08,0.17,7.81,1.16,0.03,Gabriel,2.0,156,55,11,1.63,0,False,22.4,114,36,347,False,109.0,96,46,607,,2025-08-31T01:00:08.219642Z,40,640,169,p243526,1,0,None,0,,243526.jpg,3.3,116,47,27,0,206,False,0,0.0,Gudmundsson,5.6,68,23,False,None,7,1.04,a,15,11,2,2025-07-08,35.0,173,40,23,584179,20904,252566,28992,0.5,5.8,Gudmundsson,1
0,1997-10-22,2,100,True,True,100,100,2,0.29,57,214225,None,,1,-1,1,-1,4.6,343,118,62,8.86,None,,0,2,3.3,2.8,1,0.03,0.0,0.45,0.06,0.42,7.87,1.12,0.06,Joe,3.3,89,31,11,1.57,1,False,23.8,98,27,348,False,167.6,34,14,630,,2025-09-05T10:00:06.564684Z,41,609,159,p214225,0,0,None,0,,214225.jpg,4.3,61,27,17,0,244,False,0,0.0,Rodon,5.7,67,22,False,None,7,1.0,a,5,11,2,2024-07-02,66.0,85,12,30,615906,88038,196623,26503,0.8,7.3,Rodon,0
0,1999-12-07,0,0,False,True,0,0,0,0,0,492368,None,,0,0,0,0,0.0,487,193,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Isaac,0.0,457,179,0,0,0,False,0.0,505,194,349,False,0.0,503,194,0,has joined Werder Bremen on loan for the rest of the season.,2025-09-02T12:00:32.361624Z,40,670,185,p492368,0,0,None,0,,492368.jpg,0.0,508,194,0,0,207,False,0,0,Schmidt,0.1,485,180,False,None,0,0,u,0,11,2,2024-08-30,0.0,454,182,0,788,0,12940,654,0.0,0.0,Schmidt,0
2,2000-10-22,0,90,True,True,None,None,1,0.23,6,427637,None,,0,0,-1,1,71.2,97,72,37,8.43,2,,0,3,3.7,3.2,5,0.82,0.19,1.56,0.36,0.74,4.56,1.04,0.17,Brenden,3.7,86,42,5,1.14,0,False,20.6,126,67,350,False,53.0,223,96,395,,None,54,180,111,p427637,0,0,None,0,,427637.jpg,2.7,188,77,18,0,229,False,0,0.0,Aaronson,0.1,505,174,False,None,4,0.91,a,13,11,2,2022-07-01,82.0,67,42,19,6064,2566,6134,742,0.7,3.5,Aaronson,1
0,2003-11-05,0,27,True,True,0,0,1,0.47,2,492859,None,,0,0,-3,3,21.4,246,146,17,8.01,None,,0,3,0.0,0.0,0,0.06,0.03,0.24,0.11,0.18,2.49,1.17,0.08,Wilfried,0.0,687,296,5,2.36,0,False,5.3,324,161,351,False,15.8,347,160,191,Calf injury - Expected back 24 Oct,2025-09-18T14:30:08.147956Z,52,227,142,p492859,0,0,None,0,,492859.jpg,1.5,313,147,6,0,106,False,0,0.0,Gnonto,0.1,470,159,False,None,3,1.41,i,9,11,2,2022-09-01,16.0,257,142,6,5359,94,33631,1491,0.0,1.2,Gnonto,1
0,1996-11-20,0,29,True,True,None,None,0,0.0,3,221399,3,,-1,1,-3,3,14.8,286,162,14,9.69,None,,0,3,1.0,0.5,1,0.11,0.08,0.18,0.13,0.07,2.02,1.4,0.05,Jack,1.0,267,127,2,1.38,0,False,4.9,332,163,352,False,16.8,342,158,130,,None,52,223,139,p221399,0,0,None,0,,221399.jpg,1.0,385,186,8,0,241,False,0,0.0,Harrison,0.1,532,191,False,None,0,0.0,a,3,11,2,2021-07-02,17.0,252,139,6,2403,561,11980,661,0.2,1.2,Harrison,0
0,1997-11-10,0,23,True,True,75,0,1,0.42,1,200617,None,,0,0,-2,2,31.1,202,129,9,3.82,None,,0,3,0.0,0.0,0,0.17,0.07,0.60,0.25,0.43,3.22,1.37,0.18,Daniel,0.0,692,300,4,1.7,0,False,7.2,297,146,353,False,11.8,364,168,212,Lack of match fitness - 75% chance of playing,2025-10-01T21:30:06.176228Z,53,206,131,p200617,0,0,None,0,,200617.jpg,1.8,286,133,7,0,244,False,0,0.0,James,0.1,420,141,False,None,3,1.27,d,1,11,2,2021-08-31,29.0,193,113,7,4823,65,44335,2695,0.0,1.3,James,0
0,2000-09-14,0,69,True,True,100,100,1,0.21,20,199598,None,,0,0,-1,1,43.2,163,110,57,11.74,None,,0,3,2.7,2.2,3,0.12,0.02,0.14,0.02,0.02,4.26,0.88,0.0,Ethan,2.7,121,55,6,1.24,0,False,11.9,228,113,354,False,68.4,182,72,437,,2025-08-21T13:57:30.981880Z,49,309,194,p199598,0,0,None,0,,199598.jpg,3.0,147,60,25,0,244,False,0,0.0,Ampadu,0.1,513,180,False,None,5,1.03,a,12,11,2,2023-07-19,7.0,307,161,15,6163,1090,8513,770,0.6,3.1,Ampadu,2
0,2002-01-26,0,0,False,True,0,0,0,0,0,248937,None,,0,0,-1,1,0.0,673,288,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,651,271,0,0,0,False,0.0,679,288,355,False,0.0,678,287,0,has joined Pogon Szczecin permanently.,2025-09-02T12:00:32.393623Z,49,328,204,p248937,0,0,None,0,,248937.jpg,0.0,678,287,0,0,241,False,0,0,Greenwood,0.0,593,232,False,None,0,0,u,0,11,2,2021-01-09,0.0,658,282,0,1234,0,9231,292,0.0,0.0,Greenwood,0
0,2000-05-06,0,40,True,True,None,None,1,0.47,6,486520,2,,0,0,-1,1,8.6,325,174,15,6.99,1,,0,3,0.3,-0.2,0,0.01,0.0,0.01,0.0,0.00,3.64,1.7,0.0,Ilia,0.3,353,170,5,2.33,0,False,3.5,357,173,356,False,24.6,305,138,193,,None,49,347,216,p486520,0,0,None,0,,486520.jpg,1.8,285,132,5,0,34,False,0,0.0,Gruev,0.0,600,238,False,None,2,0.93,a,4,11,2,2023-08-31,2.0,355,186,7,1024,63,3138,285,0.1,1.4,Gruev,0
0,2001-02-27,0,0,False,True,0,0,0,0,0,433952,None,,0,0,-1,1,0.0,675,290,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Largie,0.0,654,273,0,0,0,False,0.0,681,290,357,False,0.0,680,289,0,has joined Valencia on loan for the rest of the season.,2025-09-02T12:00:32.377624Z,49,333,207,p433952,0,0,None,0,,433952.jpg,0.0,680,289,0,0,21,False,0,0,Ramazani,0.0,665,281,False,None,0,0,u,0,11,2,2024-08-22,0.0,660,284,0,203,0,3955,108,0.0,0.0,Ramazani,0
0,1998-09-10,0,32,True,True,100,100,1,0.5,3,248056,None,,0,0,-1,1,41.1,169,112,15,7.5,None,,0,3,1.0,0.5,1,0.05,0.02,0.14,0.06,0.09,2.95,1.48,0.04,Tanaka,1.0,261,124,5,2.5,0,False,6.0,313,156,358,False,9.8,369,171,180,,2025-08-24T01:30:06.493361Z,49,327,203,p248056,0,0,None,0,,248056.jpg,1.4,323,154,11,0,108,False,0,0.0,Ao,0.1,442,147,False,None,2,1.0,a,1,11,2,2024-08-30,9.0,292,153,7,5412,318,21268,1125,0.2,1.4,Tanaka,0
0,2006-06-15,0,0,False,True,0,0,0,0,0,536119,None,,0,0,0,0,0.0,618,253,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Charlie,0.0,589,231,0,0,0,False,0.0,626,253,359,False,0.0,624,251,0,Has joined Doncaster Rovers on loan for the rest of the season.,2025-08-11T01:12:36.647868Z,45,449,267,p536119,0,0,None,0,,536119.jpg,0.0,629,256,0,0,244,False,0,0,Crew,0.0,722,316,False,None,0,0,u,0,11,2,2024-03-28,0.0,597,244,0,0,0,834,25,0.0,0.0,Crew,0
0,2002-05-04,0,0,False,True,0,0,0,0,0,462635,None,,0,0,0,0,0.0,606,242,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,576,220,0,0,0,False,0.0,614,242,360,False,0.0,612,240,0,Has joined Hull City on loan for the rest of the season.,2025-08-11T11:07:52.207439Z,45,431,255,p462635,0,0,None,0,,462635.jpg,0.0,617,245,0,0,241,False,0,0,Gelhardt,0.0,695,300,False,None,0,0,u,0,11,2,2021-02-07,0.0,585,233,0,0,0,2567,83,0.0,0.0,Gelhardt,0
0,2004-02-18,0,0,False,True,0,0,0,0,0,470294,None,,0,0,0,0,0.0,607,243,0,0,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Darko,0.0,577,221,0,0,0,False,0.0,615,243,361,False,0.0,613,241,0,has joined Hull City permanently.,2025-09-02T13:38:58.066167Z,45,432,256,p470294,0,0,None,0,,470294.jpg,0.0,618,246,0,0,241,False,0,0,Gyabi,0.0,607,243,False,None,0,0,u,0,11,2,2022-07-04,0.0,586,234,0,1165,0,7096,340,0.0,0.0,Gyabi,0
0,1999-08-02,0,11,True,True,100,100,1,0.62,0,235826,None,,0,0,-3,3,10.7,312,32,6,3.72,3,,0,4,0.3,-0.2,1,0.05,0.03,0.38,0.23,0.33,2.16,1.34,0.2,Joël,0.3,356,39,4,2.48,0,False,7.9,286,29,362,False,5.0,388,38,145,,2025-09-11T17:30:06.758854Z,52,226,49,p235826,0,0,2,0,,235826.jpg,1.3,325,32,6,0,152,False,0,0.0,Piroe,0.5,248,39,False,None,2,1.24,a,0,11,2,2023-08-24,63.0,94,23,4,22717,2075,184577,6458,0.1,0.8,Piroe,0
0,1993-09-05,0,0,False,True,0,0,0,0,0,106617,None,,0,0,-1,1,0.0,664,67,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Patrick,0.0,638,63,0,0,0,False,0.0,670,68,363,False,0.0,669,68,0,has departed the club as a free agent.,2025-09-02T12:00:32.408955Z,49,297,54,p106617,0,0,None,0,,106617.jpg,0.0,669,68,0,0,241,False,0,0,Bamford,0.5,247,38,False,None,0,0,u,0,11,2,2018-07-31,0.0,645,66,0,16144,0,186112,5479,0.0,0.0,Bamford,0
0,2003-10-19,0,0,False,True,0,0,0,0,0,565297,None,,0,0,0,0,0.0,701,73,0,0,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mateo,0.0,681,70,0,0,0,False,0.0,704,73,364,False,0.0,703,73,0,Has joined RCD Mallorca on loan for the rest of the season.,2025-08-11T11:07:32.622877Z,50,290,53,p565297,0,0,None,0,,565297.jpg,0.0,704,73,0,0,200,False,0,0,Joseph Fernández-Regatillo,0.0,689,80,False,None,0,0,u,0,11,2,2022-11-04,0.0,693,72,0,0,0,2258,42,0.0,0.0,Mateo Joseph,0
0,1998-12-14,0,40,True,True,100,100,1,0.61,7,174594,None,,0,0,0,0,10.2,313,33,13,7.96,None,,0,4,1.0,0.5,1,0.03,0.02,0.98,0.6,0.95,2.72,1.67,0.58,Lukas,1.0,263,28,3,1.84,1,False,9.0,266,25,365,False,45.6,245,22,147,,2025-09-11T17:30:06.775545Z,50,251,50,p174594,0,0,1,0,,174594.jpg,1.7,296,28,6,0,80,False,0,0.0,Nmecha,0.7,195,32,False,None,1,0.61,a,0,11,2,2025-07-01,35.0,174,31,12,111419,8128,94717,9988,0.2,2.4,Nmecha,0
1,1997-10-30,3,137,True,True,None,None,1,0.19,11,180135,None,,0,0,-1,1,189.5,9,9,55,10.42,None,,1,3,6.3,5.8,2,0.48,0.09,0.91,0.17,0.43,5.20,0.99,0.08,Sean,6.3,10,5,7,1.33,1,False,37.1,28,20,493,False,142.6,61,20,475,,None,49,307,192,p180135,0,0,None,0,,180135.jpg,4.0,78,29,21,0,241,False,0,0.0,Longstaff,0.8,193,64,False,None,5,0.95,a,23,11,2,2025-07-18,38.0,162,97,28,90009,35204,26490,8169,1.3,5.7,Longstaff,0
2,1998-11-15,3,119,True,True,None,None,2,0.3,18,466525,1,,0,0,0,0,200.0,7,7,58,8.61,4,,1,3,6.3,5.8,2,0.59,0.09,1.24,0.19,0.65,7.84,1.16,0.1,Anton,6.3,11,6,11,1.63,1,False,39.4,20,15,660,False,129.8,73,24,606,,None,50,273,167,p466525,0,0,None,0,,466525.jpg,4.7,47,17,26,0,80,False,0,0.0,Stach,3.3,101,35,False,None,7,1.04,a,14,11,2,2025-07-22,63.0,93,56,33,488254,47518,138682,31269,1.3,6.6,Stach,1
0,1997-12-10,0,36,True,True,75,0,2,0.67,3,201595,None,,0,0,0,0,0.0,590,74,0,0.0,None,,0,1,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,3.89,1.3,0.0,Lucas Estella,0.0,561,80,5,1.67,0,False,2.9,369,25,665,False,29.2,292,25,270,Lack of match fitness - 75% chance of playing,2025-09-11T17:30:07.176029Z,45,405,24,p201595,0,0,None,0,,201595.jpg,4.0,76,7,20,0,30,False,3,1.0,Perri,0.2,335,51,False,None,3,1.0,d,0,11,2,2025-07-26,0.0,568,66,12,15554,395,32671,2098,0.0,2.7,Perri,0
1,1997-03-16,2,50,True,True,100,100,1,0.25,3,177815,None,,0,0,0,0,83.9,71,4,13,3.27,None,,1,4,5.0,4.5,2,0.43,0.11,1.77,0.45,1.34,3.07,0.77,0.34,Dominic,5.0,34,5,4,1.01,1,False,28.7,66,12,691,False,60.6,199,15,358,,2025-08-22T12:30:07.420235Z,55,141,34,p177815,0,0,None,0,,177815.jpg,3.6,104,10,8,0,241,False,0,0.0,Calvert-Lewin,1.6,145,22,False,None,4,1.01,a,2,11,2,2025-08-15,142.0,20,10,18,241790,89534,65561,22686,0.9,3.3,Calvert-Lewin,0
0,2000-05-24,3,69,True,True,75,100,1,0.3,4,435997,None,,0,0,0,0,57.5,122,88,28,8.29,None,,0,3,4.5,5.5,8,0.35,0.1,1.51,0.44,1.16,3.18,0.94,0.34,Noah,6.0,15,7,5,1.48,2,False,24.3,91,53,698,False,97.2,122,39,304,Thigh injury - 75% chance of playing,2025-10-17T00:30:11.157914Z,55,147,93,p435997,0,0,None,0,,435997.jpg,4.2,69,25,17,0,207,False,0,0.0,Okafor,0.2,333,112,False,None,4,1.18,d,7,11,2,2025-08-21,88.0,58,34,21,35147,22488,9371,4791,1.1,3.8,Okafor,2
0,1998-02-23,0,11,True,True,None,None,0,0.0,2,220627,None,,0,0,0,0,0.0,456,180,2,10.0,None,,0,2,0.7,0.2,1,0.00,0.0,0.00,0.0,0.00,0.31,1.55,0.0,James,0.7,284,94,0,0.0,0,False,0.6,407,142,706,False,4.2,393,143,18,,None,40,632,165,p220627,0,0,None,0,,220627.jpg,1.0,344,120,3,0,241,False,0,0.0,Justin,0.2,338,121,False,None,0,0.0,a,0,11,2,2025-08-25,2.0,346,125,3,26932,914,11943,1434,0.2,0.8,Justin,0
0,2008-10-08,0,0,True,True,0,50,0,0,0,600882,None,,0,0,0,0,0.0,643,65,0,0,None,,0,4,0.0,-0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,614,61,0,0,0,False,0.0,651,66,741,False,0.0,649,66,0,Hip injury - Expected back 24 Oct,2025-10-02T14:30:07.989923Z,45,478,66,p600882,0,0,None,0,,600882.jpg,0.0,654,66,0,0,241,False,0,0,Gray,0.1,561,74,False,None,0,0,i,0,11,2,2025-04-20,0.0,622,64,0,9481,326,4932,1813,0.0,0.0,Gray,0
0,1992-10-02,2,95,True,True,0,0,2,0.33,12,116535,None,,-1,1,-1,1,0.1,398,11,0,0.0,None,,1,1,0.0,0.0,0,0.01,0.0,0.01,0.0,0.00,6.87,1.14,0.0,Alisson,1.3,239,20,7,1.17,0,False,10.7,248,15,366,False,106.8,101,14,540,Muscle injury - Unknown return date,2025-10-01T00:30:06.184759Z,54,163,4,p116535,0,0,None,0,,116535.jpg,3.3,123,13,51,0,30,False,9,1.5,Becker,7.3,57,11,False,None,6,1.0,i,0,12,14,2018-07-19,0.0,707,83,20,276988,453,820119,199651,0.2,3.7,A.Becker,0
0,2000-09-29,0,16,True,True,None,None,0,0.0,3,449027,None,,0,0,-2,2,0.0,522,64,0,0.0,None,,0,1,1.7,1.2,2,0.00,0.0,0.00,0.0,0.00,1.00,1.0,0.0,Giorgi,0.7,286,21,2,2.0,0,False,3.1,363,24,367,False,31.2,286,24,90,,None,43,601,38,p449027,0,0,None,0,,449027.jpg,2.0,253,24,13,0,79,False,4,4.0,Mamardashvili,0.8,190,26,False,None,1,1.0,a,0,12,14,2024-08-27,0.0,491,53,2,67553,28645,39016,7355,0.2,0.5,Mamardashvili,0
0,2005-02-24,0,0,True,True,None,None,0,0,0,586268,None,,0,0,-1,1,0.0,427,15,0,0,None,,0,1,1.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ármin,0.0,399,27,0,0,0,False,0.0,449,32,368,False,0.0,448,32,0,,None,39,736,86,p586268,0,0,None,0,,586268.jpg,0.0,452,32,0,0,98,False,0,0,Pécsi,0.4,262,35,False,None,0,0,a,0,12,14,2025-06-07,0.0,395,4,0,43960,6230,12436,2420,0.0,0.0,Pécsi,0
0,1997-03-04,0,0,True,True,None,None,0,0,0,155503,None,,0,0,-1,1,0.0,401,12,0,0,None,,0,1,1.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Freddie,0.0,373,24,0,0,0,False,0.0,423,29,369,False,0.0,422,29,0,,None,39,707,83,p155503,0,0,None,0,,155503.jpg,0.0,426,29,0,0,241,False,0,0,Woodman,0.2,361,56,False,None,0,0,a,0,12,14,2025-07-01,0.0,367,1,0,14030,4903,5923,1209,0.0,0.0,Woodman,0
1,2000-12-10,0,21,True,True,100,100,0,0.0,5,216094,None,,-1,1,-2,2,3.2,357,125,7,8.08,None,,0,2,1.3,0.8,0,0.03,0.03,0.12,0.13,0.09,1.53,1.77,0.1,Jeremie,0.3,363,128,1,1.15,0,False,4.3,341,115,370,False,14.4,356,134,78,,2025-08-21T13:57:30.994073Z,58,112,8,p216094,0,0,None,0,,216094.jpg,2.0,269,95,4,0,152,False,0,0.0,Frimpong,7.0,59,18,False,None,1,1.15,a,2,12,14,2025-06-01,25.0,211,56,6,179977,8363,2659204,76812,0.1,1.0,Frimpong,0
0,2003-11-07,0,61,True,True,None,None,1,0.18,33,544877,None,,-1,1,-2,2,60.6,117,23,43,7.59,None,,0,2,3.0,2.5,1,0.11,0.02,0.22,0.04,0.11,6.11,1.08,0.02,Milos,2.0,178,65,6,1.06,0,False,17.3,165,55,371,False,89.4,140,63,510,,None,58,119,10,p544877,0,0,None,0,,544877.jpg,1.9,276,97,23,0,98,False,0,0.0,Kerkez,4.2,84,32,False,None,7,1.24,a,10,12,14,2025-06-26,22.0,225,64,13,210285,5230,527530,47726,0.3,2.2,Kerkez,2
0,1994-03-11,0,21,True,True,None,None,0,0.0,7,122798,4,,0,0,-2,2,82.7,73,16,8,6.15,None,,0,2,1.3,0.8,1,0.42,0.32,0.55,0.42,0.13,1.76,1.35,0.1,Andrew,0.3,362,127,3,2.31,0,False,16.5,173,58,372,False,43.8,249,95,117,,None,58,111,7,p122798,0,0,None,0,,122798.jpg,0.7,417,141,3,0,243,False,0,0.0,Robertson,1.0,180,67,False,None,0,0.0,a,1,12,14,2017-07-21,38.0,166,36,2,18583,1258,85242,4916,0.1,0.3,Robertson,0
0,1991-07-08,4,108,True,True,None,None,2,0.29,76,97032,None,,0,0,1,-1,26.4,230,70,79,11.29,3,,0,2,3.3,2.8,1,0.12,0.02,0.30,0.05,0.18,7.87,1.12,0.03,Virgil,2.3,146,53,9,1.29,0,False,27.5,69,16,373,False,219.8,5,2,630,,None,61,83,2,p97032,0,0,None,0,,97032.jpg,4.1,74,35,16,0,152,False,0,0.0,van Dijk,27.3,12,4,False,None,7,1.0,a,3,12,14,2018-01-01,29.0,196,48,29,1290434,45355,1116672,218695,0.4,4.8,Virgil,1
0,1999-05-25,3,99,True,True,75,None,2,0.32,43,204716,None,,0,0,0,0,44.1,160,39,54,8.65,None,,0,2,2.8,3.2,1,0.12,0.02,0.72,0.12,0.60,6.20,0.99,0.1,Ibrahima,2.7,128,47,7,1.12,0,False,19.8,135,41,374,False,134.8,69,29,562,Thigh injury - 75% chance of playing,2025-10-05T01:30:08.114532Z,55,144,17,p204716,0,0,None,0,,204716.jpg,3.4,113,46,16,0,73,False,0,0.0,Konaté,2.9,105,39,False,None,7,1.12,d,11,12,14,2021-07-01,18.0,248,73,24,215392,5819,269225,69226,0.5,4.4,Konaté,2
0,2003-07-09,0,5,True,True,100,100,0,0.0,11,492777,None,,0,0,0,0,26.0,232,72,14,5.36,None,,0,2,2.0,1.5,0,0.14,0.05,0.20,0.07,0.06,3.05,1.17,0.02,Conor,1.0,265,92,4,1.53,0,False,7.1,298,99,375,False,28.2,296,110,235,,2025-08-10T23:00:06.506922Z,50,280,46,p492777,0,0,None,0,,492777.jpg,0.6,418,142,8,0,242,False,0,0.0,Bradley,0.1,398,147,False,None,3,1.15,a,3,12,14,2023-09-25,18.0,245,72,3,12061,1554,15501,1708,0.2,0.6,Bradley,3
0,1997-05-23,0,5,True,True,100,100,0,0.0,8,171287,None,,-1,1,-1,1,0.5,385,139,8,24.83,None,,0,2,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.30,0.93,0.0,Joe,0.0,643,230,1,3.1,0,False,1.5,390,139,376,False,14.6,355,133,29,,2025-08-10T23:00:06.519894Z,49,306,49,p171287,0,0,None,0,,171287.jpg,1.0,375,132,1,0,241,False,0,0.0,Gomez,0.1,413,155,False,None,0,0.0,a,0,12,14,2015-06-20,0.0,651,234,2,6210,538,9264,894,0.0,0.4,Gomez,0
0,1996-05-12,0,0,False,True,0,0,0,0,0,214285,3,,0,0,-2,2,0.0,656,235,0,0,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Konstantinos,0.0,630,228,0,0,0,False,0.0,665,235,377,False,0.0,664,235,0,has joined AS Roma on loan for the rest of the season.,2025-09-22T09:16:54.545563Z,48,368,63,p214285,0,0,None,0,,214285.jpg,0.0,664,235,0,0,83,False,0,0,Tsimikas,0.1,538,195,False,None,0,0,u,0,12,14,2020-08-10,0.0,637,232,0,1669,0,10769,629,0.0,0.0,Tsimikas,0
0,2006-11-18,0,0,True,True,None,None,0,0,0,611926,None,,0,0,-1,1,0.0,433,174,0,0,None,,0,2,1.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Amara,0.0,405,160,0,0,0,False,0.0,454,176,378,False,0.0,453,177,0,,None,39,742,244,p611926,0,0,None,0,,611926.jpg,0.0,457,176,0,0,241,False,0,0,Nallo,0.1,409,153,False,None,0,0,a,0,12,14,2024-02-27,0.0,401,164,0,11840,158,11488,752,0.0,0.0,Nallo,0
0,2001-02-03,0,0,True,True,None,None,0,0,0,219937,None,,0,0,-1,1,0.0,403,146,0,0,None,,0,2,1.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,375,132,0,0,0,False,0.0,425,149,379,False,0.0,424,150,0,,None,39,711,215,p219937,0,0,None,0,,219937.jpg,0.0,428,149,0,0,241,False,0,0,Williams,0.2,365,131,False,None,0,0,a,0,12,14,2020-09-23,0.0,371,136,0,11274,398,14063,1006,0.0,0.0,R.Williams,0
